92	0.359375	0.6484375	0.37109375	0.12890625	0.0625
166	0.6484375	0.37109375	0.12890625	0.0625	0.0546875
95	0.37109375	0.12890625	0.0625	0.0546875	0.0859375
33	0.12890625	0.0625	0.0546875	0.0859375	0.2265625
16	0.0625	0.0546875	0.0859375	0.2265625	0.58203125
14	0.0546875	0.0859375	0.2265625	0.58203125	0.53515625
22	0.0859375	0.2265625	0.58203125	0.53515625	0.1953125
58	0.2265625	0.58203125	0.53515625	0.1953125	0.078125
149	0.58203125	0.53515625	0.1953125	0.078125	0.05859375
137	0.53515625	0.1953125	0.078125	0.05859375	0.0625
50	0.1953125	0.078125	0.05859375	0.0625	0.13671875
20	0.078125	0.05859375	0.0625	0.13671875	0.4140625
15	0.05859375	0.0625	0.13671875	0.4140625	0.66015625
16	0.0625	0.13671875	0.4140625	0.66015625	0.3203125
35	0.13671875	0.4140625	0.66015625	0.3203125	0.109375
106	0.4140625	0.66015625	0.3203125	0.109375	0.05859375
169	0.66015625	0.3203125	0.109375	0.05859375	0.0546875
82	0.3203125	0.109375	0.05859375	0.0546875	0.08984375
28	0.109375	0.05859375	0.0546875	0.08984375	0.25390625
15	0.05859375	0.0546875	0.08984375	0.25390625	0.625
14	0.0546875	0.08984375	0.25390625	0.625	0.51953125
23	0.08984375	0.25390625	0.625	0.51953125	0.17578125
65	0.25390625	0.625	0.51953125	0.17578125	0.0703125
160	0.625	0.51953125	0.17578125	0.0703125	0.0546875
133	0.51953125	0.17578125	0.0703125	0.0546875	0.0625
45	0.17578125	0.0703125	0.0546875	0.0625	0.140625
18	0.0703125	0.0546875	0.0625	0.140625	0.43359375
14	0.0546875	0.0625	0.140625	0.43359375	0.6875
16	0.0625	0.140625	0.43359375	0.6875	0.3125
36	0.140625	0.43359375	0.6875	0.3125	0.1015625
111	0.43359375	0.6875	0.3125	0.1015625	0.0546875
176	0.6875	0.3125	0.1015625	0.0546875	0.05078125
80	0.3125	0.1015625	0.0546875	0.05078125	0.078125
26	0.1015625	0.0546875	0.05078125	0.078125	0.234375
14	0.0546875	0.05078125	0.078125	0.234375	0.63671875
13	0.05078125	0.078125	0.234375	0.63671875	0.546875
20	0.078125	0.234375	0.63671875	0.546875	0.17578125
60	0.234375	0.63671875	0.546875	0.17578125	0.0703125
163	0.63671875	0.546875	0.17578125	0.0703125	0.046875
140	0.546875	0.17578125	0.0703125	0.046875	0.0546875
45	0.17578125	0.0703125	0.046875	0.0546875	0.1171875
18	0.0703125	0.046875	0.0546875	0.1171875	0.3828125
12	0.046875	0.0546875	0.1171875	0.3828125	0.72265625
14	0.0546875	0.1171875	0.3828125	0.72265625	0.36328125
30	0.1171875	0.3828125	0.72265625	0.36328125	0.109375
98	0.3828125	0.72265625	0.36328125	0.109375	0.0546875
185	0.72265625	0.36328125	0.109375	0.0546875	0.046875
93	0.36328125	0.109375	0.0546875	0.046875	0.06640625
28	0.109375	0.0546875	0.046875	0.06640625	0.1796875
14	0.0546875	0.046875	0.06640625	0.1796875	0.56640625
12	0.046875	0.06640625	0.1796875	0.56640625	0.65234375
17	0.06640625	0.1796875	0.56640625	0.65234375	0.2265625
46	0.1796875	0.56640625	0.65234375	0.2265625	0.07421875
145	0.56640625	0.65234375	0.2265625	0.07421875	0.04296875
167	0.65234375	0.2265625	0.07421875	0.04296875	0.046875
58	0.2265625	0.07421875	0.04296875	0.046875	0.08203125
19	0.07421875	0.04296875	0.046875	0.08203125	0.265625
11	0.04296875	0.046875	0.08203125	0.265625	0.71484375
12	0.046875	0.08203125	0.265625	0.71484375	0.515625
21	0.08203125	0.265625	0.71484375	0.515625	0.1484375
68	0.265625	0.71484375	0.515625	0.1484375	0.05859375
183	0.71484375	0.515625	0.1484375	0.05859375	0.04296875
132	0.515625	0.1484375	0.05859375	0.04296875	0.05078125
38	0.1484375	0.05859375	0.04296875	0.05078125	0.1015625
15	0.05859375	0.04296875	0.05078125	0.1015625	0.36328125
11	0.04296875	0.05078125	0.1015625	0.36328125	0.7890625
13	0.05078125	0.1015625	0.36328125	0.7890625	0.390625
26	0.1015625	0.36328125	0.7890625	0.390625	0.10546875
93	0.36328125	0.7890625	0.390625	0.10546875	0.046875
202	0.7890625	0.390625	0.10546875	0.046875	0.0390625
100	0.390625	0.10546875	0.046875	0.0390625	0.05078125
27	0.10546875	0.046875	0.0390625	0.05078125	0.1171875
12	0.046875	0.0390625	0.05078125	0.1171875	0.4453125
10	0.0390625	0.05078125	0.1171875	0.4453125	0.8046875
13	0.05078125	0.1171875	0.4453125	0.8046875	0.3203125
30	0.1171875	0.4453125	0.8046875	0.3203125	0.08203125
114	0.4453125	0.8046875	0.3203125	0.08203125	0.04296875
206	0.8046875	0.3203125	0.08203125	0.04296875	0.03515625
82	0.3203125	0.08203125	0.04296875	0.03515625	0.0390625
21	0.08203125	0.04296875	0.03515625	0.0390625	0.1171875
11	0.04296875	0.03515625	0.0390625	0.1171875	0.46875
9	0.03515625	0.0390625	0.1171875	0.46875	0.83984375
10	0.0390625	0.1171875	0.46875	0.83984375	0.30078125
30	0.1171875	0.46875	0.83984375	0.30078125	0.078125
120	0.46875	0.83984375	0.30078125	0.078125	0.0390625
215	0.83984375	0.30078125	0.078125	0.0390625	0.03125
77	0.30078125	0.078125	0.0390625	0.03125	0.03515625
20	0.078125	0.0390625	0.03125	0.03515625	0.08203125
10	0.0390625	0.03125	0.03515625	0.08203125	0.37109375
8	0.03125	0.03515625	0.08203125	0.37109375	0.9140625
9	0.03515625	0.08203125	0.37109375	0.9140625	0.38671875
21	0.08203125	0.37109375	0.9140625	0.38671875	0.0859375
95	0.37109375	0.9140625	0.38671875	0.0859375	0.03515625
234	0.9140625	0.38671875	0.0859375	0.03515625	0.03125
99	0.38671875	0.0859375	0.03515625	0.03125	0.02734375
22	0.0859375	0.03515625	0.03125	0.02734375	0.03515625
9	0.03515625	0.03125	0.02734375	0.03515625	0.13671875
8	0.03125	0.02734375	0.03515625	0.13671875	0.6875
7	0.02734375	0.03515625	0.13671875	0.6875	0.83984375
9	0.03515625	0.13671875	0.6875	0.83984375	0.1796875
35	0.13671875	0.6875	0.83984375	0.1796875	0.04296875
176	0.6875	0.83984375	0.1796875	0.04296875	0.02734375
215	0.83984375	0.1796875	0.04296875	0.02734375	0.01953125
46	0.1796875	0.04296875	0.02734375	0.01953125	0.015625
11	0.04296875	0.02734375	0.01953125	0.015625	0.01171875
7	0.02734375	0.01953125	0.015625	0.01171875	0.015625
5	0.01953125	0.015625	0.01171875	0.015625	0.07421875
4	0.015625	0.01171875	0.015625	0.07421875	0.41015625
3	0.01171875	0.015625	0.07421875	0.41015625	0.48828125
4	0.015625	0.07421875	0.41015625	0.48828125	0.21484375
19	0.07421875	0.41015625	0.48828125	0.21484375	0.1171875
105	0.41015625	0.48828125	0.21484375	0.1171875	0.109375
125	0.48828125	0.21484375	0.1171875	0.109375	0.16015625
55	0.21484375	0.1171875	0.109375	0.16015625	0.27734375
30	0.1171875	0.109375	0.16015625	0.27734375	0.3828125
28	0.109375	0.16015625	0.27734375	0.3828125	0.30859375
41	0.16015625	0.27734375	0.3828125	0.30859375	0.19140625
71	0.27734375	0.3828125	0.30859375	0.19140625	0.1328125
98	0.3828125	0.30859375	0.19140625	0.1328125	0.12890625
79	0.30859375	0.19140625	0.1328125	0.12890625	0.18359375
49	0.19140625	0.1328125	0.12890625	0.18359375	0.29296875
34	0.1328125	0.12890625	0.18359375	0.29296875	0.37109375
33	0.12890625	0.18359375	0.29296875	0.37109375	0.296875
47	0.18359375	0.29296875	0.37109375	0.296875	0.1875
75	0.29296875	0.37109375	0.296875	0.1875	0.1328125
95	0.37109375	0.296875	0.1875	0.1328125	0.13671875
76	0.296875	0.1875	0.1328125	0.13671875	0.19140625
48	0.1875	0.1328125	0.13671875	0.19140625	0.3046875
34	0.1328125	0.13671875	0.19140625	0.3046875	0.375
35	0.13671875	0.19140625	0.3046875	0.375	0.29296875
49	0.19140625	0.3046875	0.375	0.29296875	0.18359375
78	0.3046875	0.375	0.29296875	0.18359375	0.1328125
96	0.375	0.29296875	0.18359375	0.1328125	0.1328125
75	0.29296875	0.18359375	0.1328125	0.1328125	0.19140625
47	0.18359375	0.1328125	0.1328125	0.19140625	0.31640625
34	0.1328125	0.1328125	0.19140625	0.31640625	0.38671875
34	0.1328125	0.19140625	0.31640625	0.38671875	0.296875
49	0.19140625	0.31640625	0.38671875	0.296875	0.1796875
81	0.31640625	0.38671875	0.296875	0.1796875	0.125
99	0.38671875	0.296875	0.1796875	0.125	0.12890625
76	0.296875	0.1796875	0.125	0.12890625	0.19140625
46	0.1796875	0.125	0.12890625	0.19140625	0.32421875
32	0.125	0.12890625	0.19140625	0.32421875	0.39453125
33	0.12890625	0.19140625	0.32421875	0.39453125	0.2890625
49	0.19140625	0.32421875	0.39453125	0.2890625	0.171875
83	0.32421875	0.39453125	0.2890625	0.171875	0.125
101	0.39453125	0.2890625	0.171875	0.125	0.12890625
74	0.2890625	0.171875	0.125	0.12890625	0.1953125
44	0.171875	0.125	0.12890625	0.1953125	0.33203125
32	0.125	0.12890625	0.1953125	0.33203125	0.40234375
33	0.12890625	0.1953125	0.33203125	0.40234375	0.28515625
50	0.1953125	0.33203125	0.40234375	0.28515625	0.16796875
85	0.33203125	0.40234375	0.28515625	0.16796875	0.1171875
103	0.40234375	0.28515625	0.16796875	0.1171875	0.12109375
73	0.28515625	0.16796875	0.1171875	0.12109375	0.19140625
43	0.16796875	0.1171875	0.12109375	0.19140625	0.33203125
30	0.1171875	0.12109375	0.19140625	0.33203125	0.4140625
31	0.12109375	0.19140625	0.33203125	0.4140625	0.2890625
49	0.19140625	0.33203125	0.4140625	0.2890625	0.16796875
85	0.33203125	0.4140625	0.2890625	0.16796875	0.12109375
106	0.4140625	0.2890625	0.16796875	0.12109375	0.12109375
74	0.2890625	0.16796875	0.12109375	0.12109375	0.19140625
43	0.16796875	0.12109375	0.12109375	0.19140625	0.33984375
31	0.12109375	0.12109375	0.19140625	0.33984375	0.42578125
31	0.12109375	0.19140625	0.33984375	0.42578125	0.296875
49	0.19140625	0.33984375	0.42578125	0.296875	0.16015625
87	0.33984375	0.42578125	0.296875	0.16015625	0.11328125
109	0.42578125	0.296875	0.16015625	0.11328125	0.1171875
76	0.296875	0.16015625	0.11328125	0.1171875	0.18359375
41	0.16015625	0.11328125	0.1171875	0.18359375	0.33984375
29	0.11328125	0.1171875	0.18359375	0.33984375	0.4296875
30	0.1171875	0.18359375	0.33984375	0.4296875	0.296875
47	0.18359375	0.33984375	0.4296875	0.296875	0.16015625
87	0.33984375	0.4296875	0.296875	0.16015625	0.109375
110	0.4296875	0.296875	0.16015625	0.109375	0.1171875
76	0.296875	0.16015625	0.109375	0.1171875	0.18359375
41	0.16015625	0.109375	0.1171875	0.18359375	0.34375
28	0.109375	0.1171875	0.18359375	0.34375	0.4453125
30	0.1171875	0.18359375	0.34375	0.4453125	0.30859375
47	0.18359375	0.34375	0.4453125	0.30859375	0.16015625
88	0.34375	0.4453125	0.30859375	0.16015625	0.109375
114	0.4453125	0.30859375	0.16015625	0.109375	0.109375
79	0.30859375	0.16015625	0.109375	0.109375	0.17578125
41	0.16015625	0.109375	0.109375	0.17578125	0.3359375
28	0.109375	0.109375	0.17578125	0.3359375	0.45703125
28	0.109375	0.17578125	0.3359375	0.45703125	0.3203125
45	0.17578125	0.3359375	0.45703125	0.3203125	0.1640625
86	0.3359375	0.45703125	0.3203125	0.1640625	0.1015625
117	0.45703125	0.3203125	0.1640625	0.1015625	0.1015625
82	0.3203125	0.1640625	0.1015625	0.1015625	0.16796875
42	0.1640625	0.1015625	0.1015625	0.16796875	0.328125
26	0.1015625	0.1015625	0.16796875	0.328125	0.46484375
26	0.1015625	0.16796875	0.328125	0.46484375	0.33203125
43	0.16796875	0.328125	0.46484375	0.33203125	0.1640625
84	0.328125	0.46484375	0.33203125	0.1640625	0.1015625
119	0.46484375	0.33203125	0.1640625	0.1015625	0.09765625
85	0.33203125	0.1640625	0.1015625	0.09765625	0.15234375
42	0.1640625	0.1015625	0.09765625	0.15234375	0.3125
26	0.1015625	0.09765625	0.15234375	0.3125	0.47265625
25	0.09765625	0.15234375	0.3125	0.47265625	0.3515625
39	0.15234375	0.3125	0.47265625	0.3515625	0.16796875
80	0.3125	0.47265625	0.3515625	0.16796875	0.1015625
121	0.47265625	0.3515625	0.16796875	0.1015625	0.09375
90	0.3515625	0.16796875	0.1015625	0.09375	0.140625
43	0.16796875	0.1015625	0.09375	0.140625	0.296875
26	0.1015625	0.09375	0.140625	0.296875	0.48046875
24	0.09375	0.140625	0.296875	0.48046875	0.375
36	0.140625	0.296875	0.48046875	0.375	0.1796875
76	0.296875	0.48046875	0.375	0.1796875	0.1015625
123	0.48046875	0.375	0.1796875	0.1015625	0.08984375
96	0.375	0.1796875	0.1015625	0.08984375	0.13671875
46	0.1796875	0.1015625	0.08984375	0.13671875	0.28125
26	0.1015625	0.08984375	0.13671875	0.28125	0.48046875
23	0.08984375	0.13671875	0.28125	0.48046875	0.3984375
35	0.13671875	0.28125	0.48046875	0.3984375	0.1953125
72	0.28125	0.48046875	0.3984375	0.1953125	0.10546875
123	0.48046875	0.3984375	0.1953125	0.10546875	0.0859375
102	0.3984375	0.1953125	0.10546875	0.0859375	0.12109375
50	0.1953125	0.10546875	0.0859375	0.12109375	0.25
27	0.10546875	0.0859375	0.12109375	0.25	0.47265625
22	0.0859375	0.12109375	0.25	0.47265625	0.4296875
31	0.12109375	0.25	0.47265625	0.4296875	0.20703125
64	0.25	0.47265625	0.4296875	0.20703125	0.10546875
121	0.47265625	0.4296875	0.20703125	0.10546875	0.08203125
110	0.4296875	0.20703125	0.10546875	0.08203125	0.109375
53	0.20703125	0.10546875	0.08203125	0.109375	0.22265625
27	0.10546875	0.08203125	0.109375	0.22265625	0.45703125
21	0.08203125	0.109375	0.22265625	0.45703125	0.46875
28	0.109375	0.22265625	0.45703125	0.46875	0.23046875
57	0.22265625	0.45703125	0.46875	0.23046875	0.109375
117	0.45703125	0.46875	0.23046875	0.109375	0.078125
120	0.46875	0.23046875	0.109375	0.078125	0.09765625
59	0.23046875	0.109375	0.078125	0.09765625	0.19140625
28	0.109375	0.078125	0.09765625	0.19140625	0.42578125
20	0.078125	0.09765625	0.19140625	0.42578125	0.5
25	0.09765625	0.19140625	0.42578125	0.5	0.265625
49	0.19140625	0.42578125	0.5	0.265625	0.12109375
109	0.42578125	0.5	0.265625	0.12109375	0.078125
128	0.5	0.265625	0.12109375	0.078125	0.08984375
68	0.265625	0.12109375	0.078125	0.08984375	0.16796875
31	0.12109375	0.078125	0.08984375	0.16796875	0.3828125
20	0.078125	0.08984375	0.16796875	0.3828125	0.52734375
23	0.08984375	0.16796875	0.3828125	0.52734375	0.30078125
43	0.16796875	0.3828125	0.52734375	0.30078125	0.1328125
98	0.3828125	0.52734375	0.30078125	0.1328125	0.0859375
135	0.52734375	0.30078125	0.1328125	0.0859375	0.0859375
77	0.30078125	0.1328125	0.0859375	0.0859375	0.140625
34	0.1328125	0.0859375	0.0859375	0.140625	0.3359375
22	0.0859375	0.0859375	0.140625	0.3359375	0.54296875
22	0.0859375	0.140625	0.3359375	0.54296875	0.35546875
36	0.140625	0.3359375	0.54296875	0.35546875	0.1484375
86	0.3359375	0.54296875	0.35546875	0.1484375	0.08203125
139	0.54296875	0.35546875	0.1484375	0.08203125	0.07421875
91	0.35546875	0.1484375	0.08203125	0.07421875	0.1171875
38	0.1484375	0.08203125	0.07421875	0.1171875	0.28515625
21	0.08203125	0.07421875	0.1171875	0.28515625	0.53515625
19	0.07421875	0.1171875	0.28515625	0.53515625	0.41796875
30	0.1171875	0.28515625	0.53515625	0.41796875	0.171875
73	0.28515625	0.53515625	0.41796875	0.171875	0.08984375
137	0.53515625	0.41796875	0.171875	0.08984375	0.07421875
107	0.41796875	0.171875	0.08984375	0.07421875	0.1015625
44	0.171875	0.08984375	0.07421875	0.1015625	0.23046875
23	0.08984375	0.07421875	0.1015625	0.23046875	0.50390625
19	0.07421875	0.1015625	0.23046875	0.50390625	0.48828125
26	0.1015625	0.23046875	0.50390625	0.48828125	0.21484375
59	0.23046875	0.50390625	0.48828125	0.21484375	0.09375
129	0.50390625	0.48828125	0.21484375	0.09375	0.0703125
125	0.48828125	0.21484375	0.09375	0.0703125	0.0859375
55	0.21484375	0.09375	0.0703125	0.0859375	0.18359375
24	0.09375	0.0703125	0.0859375	0.18359375	0.4453125
18	0.0703125	0.0859375	0.18359375	0.4453125	0.546875
22	0.0859375	0.18359375	0.4453125	0.546875	0.265625
47	0.18359375	0.4453125	0.546875	0.265625	0.109375
114	0.4453125	0.546875	0.265625	0.109375	0.0703125
140	0.546875	0.265625	0.109375	0.0703125	0.07421875
68	0.265625	0.109375	0.0703125	0.07421875	0.140625
28	0.109375	0.0703125	0.07421875	0.140625	0.36328125
18	0.0703125	0.07421875	0.140625	0.36328125	0.5859375
19	0.07421875	0.140625	0.36328125	0.5859375	0.34375
36	0.140625	0.36328125	0.5859375	0.34375	0.1328125
93	0.36328125	0.5859375	0.34375	0.1328125	0.07421875
150	0.5859375	0.34375	0.1328125	0.07421875	0.0703125
88	0.34375	0.1328125	0.07421875	0.0703125	0.109375
34	0.1328125	0.07421875	0.0703125	0.109375	0.28125
19	0.07421875	0.0703125	0.109375	0.28125	0.57421875
18	0.0703125	0.109375	0.28125	0.57421875	0.4375
28	0.109375	0.28125	0.57421875	0.4375	0.16796875
72	0.28125	0.57421875	0.4375	0.16796875	0.078125
147	0.57421875	0.4375	0.16796875	0.078125	0.0625
112	0.4375	0.16796875	0.078125	0.0625	0.08984375
43	0.16796875	0.078125	0.0625	0.08984375	0.20703125
20	0.078125	0.0625	0.08984375	0.20703125	0.51171875
16	0.0625	0.08984375	0.20703125	0.51171875	0.53515625
23	0.08984375	0.20703125	0.51171875	0.53515625	0.2265625
53	0.20703125	0.51171875	0.53515625	0.2265625	0.09375
131	0.51171875	0.53515625	0.2265625	0.09375	0.0625
137	0.53515625	0.2265625	0.09375	0.0625	0.07421875
58	0.2265625	0.09375	0.0625	0.07421875	0.1484375
24	0.09375	0.0625	0.07421875	0.1484375	0.40625
16	0.0625	0.07421875	0.1484375	0.40625	0.609375
19	0.07421875	0.1484375	0.40625	0.609375	0.3125
38	0.1484375	0.40625	0.609375	0.3125	0.1171875
104	0.40625	0.609375	0.3125	0.1171875	0.06640625
156	0.609375	0.3125	0.1171875	0.06640625	0.0625
80	0.3125	0.1171875	0.06640625	0.0625	0.109375
30	0.1171875	0.06640625	0.0625	0.109375	0.29296875
17	0.06640625	0.0625	0.109375	0.29296875	0.609375
16	0.0625	0.109375	0.29296875	0.609375	0.4375
28	0.109375	0.29296875	0.609375	0.4375	0.15625
75	0.29296875	0.609375	0.4375	0.15625	0.0703125
156	0.609375	0.4375	0.15625	0.0703125	0.05859375
112	0.4375	0.15625	0.0703125	0.05859375	0.08203125
40	0.15625	0.0703125	0.05859375	0.08203125	0.19921875
18	0.0703125	0.05859375	0.08203125	0.19921875	0.515625
15	0.05859375	0.08203125	0.19921875	0.515625	0.56640625
21	0.08203125	0.19921875	0.515625	0.56640625	0.23046875
51	0.19921875	0.515625	0.56640625	0.23046875	0.0859375
132	0.515625	0.56640625	0.23046875	0.0859375	0.05859375
145	0.56640625	0.23046875	0.0859375	0.05859375	0.06640625
59	0.23046875	0.0859375	0.05859375	0.06640625	0.125
22	0.0859375	0.05859375	0.06640625	0.125	0.375
15	0.05859375	0.06640625	0.125	0.375	0.640625
17	0.06640625	0.125	0.375	0.640625	0.34765625
32	0.125	0.375	0.640625	0.34765625	0.1171875
96	0.375	0.640625	0.34765625	0.1171875	0.0625
164	0.640625	0.34765625	0.1171875	0.0625	0.0546875
89	0.34765625	0.1171875	0.0625	0.0546875	0.09375
30	0.1171875	0.0625	0.0546875	0.09375	0.2421875
16	0.0625	0.0546875	0.09375	0.2421875	0.59765625
14	0.0546875	0.09375	0.2421875	0.59765625	0.5078125
24	0.09375	0.2421875	0.59765625	0.5078125	0.1796875
62	0.2421875	0.59765625	0.5078125	0.1796875	0.07421875
153	0.59765625	0.5078125	0.1796875	0.07421875	0.05078125
130	0.5078125	0.1796875	0.07421875	0.05078125	0.06640625
46	0.1796875	0.07421875	0.05078125	0.06640625	0.14453125
19	0.07421875	0.05078125	0.06640625	0.14453125	0.44140625
13	0.05078125	0.06640625	0.14453125	0.44140625	0.64453125
17	0.06640625	0.14453125	0.44140625	0.64453125	0.29296875
37	0.14453125	0.44140625	0.64453125	0.29296875	0.09765625
113	0.44140625	0.64453125	0.29296875	0.09765625	0.0546875
165	0.64453125	0.29296875	0.09765625	0.0546875	0.05078125
75	0.29296875	0.09765625	0.0546875	0.05078125	0.09375
25	0.09765625	0.0546875	0.05078125	0.09375	0.265625
14	0.0546875	0.05078125	0.09375	0.265625	0.640625
13	0.05078125	0.09375	0.265625	0.640625	0.48046875
24	0.09375	0.265625	0.640625	0.48046875	0.15625
68	0.265625	0.640625	0.48046875	0.15625	0.06640625
164	0.640625	0.48046875	0.15625	0.06640625	0.05078125
123	0.48046875	0.15625	0.06640625	0.05078125	0.0625
40	0.15625	0.06640625	0.05078125	0.0625	0.1484375
17	0.06640625	0.05078125	0.0625	0.1484375	0.4609375
13	0.05078125	0.0625	0.1484375	0.4609375	0.6640625
16	0.0625	0.1484375	0.4609375	0.6640625	0.27734375
38	0.1484375	0.4609375	0.6640625	0.27734375	0.09375
118	0.4609375	0.6640625	0.27734375	0.09375	0.05078125
170	0.6640625	0.27734375	0.09375	0.05078125	0.046875
71	0.27734375	0.09375	0.05078125	0.046875	0.0859375
24	0.09375	0.05078125	0.046875	0.0859375	0.25390625
13	0.05078125	0.046875	0.0859375	0.25390625	0.65234375
12	0.046875	0.0859375	0.25390625	0.65234375	0.50390625
22	0.0859375	0.25390625	0.65234375	0.50390625	0.15625
65	0.25390625	0.65234375	0.50390625	0.15625	0.0625
167	0.65234375	0.50390625	0.15625	0.0625	0.046875
129	0.50390625	0.15625	0.0625	0.046875	0.0546875
40	0.15625	0.0625	0.046875	0.0546875	0.12890625
16	0.0625	0.046875	0.0546875	0.12890625	0.41796875
12	0.046875	0.0546875	0.12890625	0.41796875	0.7109375
14	0.0546875	0.12890625	0.41796875	0.7109375	0.31640625
33	0.12890625	0.41796875	0.7109375	0.31640625	0.09375
107	0.41796875	0.7109375	0.31640625	0.09375	0.046875
182	0.7109375	0.31640625	0.09375	0.046875	0.04296875
81	0.31640625	0.09375	0.046875	0.04296875	0.06640625
24	0.09375	0.046875	0.04296875	0.06640625	0.19921875
12	0.046875	0.04296875	0.06640625	0.19921875	0.609375
11	0.04296875	0.06640625	0.19921875	0.609375	0.60546875
17	0.06640625	0.19921875	0.609375	0.60546875	0.19140625
51	0.19921875	0.609375	0.60546875	0.19140625	0.06640625
156	0.609375	0.60546875	0.19140625	0.06640625	0.04296875
155	0.60546875	0.19140625	0.06640625	0.04296875	0.04296875
49	0.19140625	0.06640625	0.04296875	0.04296875	0.08984375
17	0.06640625	0.04296875	0.04296875	0.08984375	0.30078125
11	0.04296875	0.04296875	0.08984375	0.30078125	0.73828125
11	0.04296875	0.08984375	0.30078125	0.73828125	0.44921875
23	0.08984375	0.30078125	0.73828125	0.44921875	0.125
77	0.30078125	0.73828125	0.44921875	0.125	0.05078125
